index,source,asset_id,metadata_json,sprite_name,output,width,height,block,channels,alpha,pixel_transform,rotated_metadata,rect,original_size,sha256_png
231,release/remote/extraRes/native/a2/a2f9575a-c951-4dc6-a0da-97069a896a25.bf2ea.astc,a2f9575a-c951-4dc6-a0da-97069a896a25,release/remote/extraRes/import/a2/a2f9575a-c951-4dc6-a0da-97069a896a25.19fac.json,,0231_asset__a2f9575a-c951-4dc6-a0da-97069a896a25.png,214,87,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,b2b0cdc1f60e0208562304529434815ddacec18da2df391825f6f36f10d0d042
232,release/remote/extraRes/native/a2/a2850b04-d800-4c86-a435-4bcce3d43238.dbea6.astc,a2850b04-d800-4c86-a435-4bcce3d43238,release/remote/extraRes/import/a2/a2850b04-d800-4c86-a435-4bcce3d43238.19fac.json,,0232_asset__a2850b04-d800-4c86-a435-4bcce3d43238.png,237,236,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,406844cf81a1397ceb44cc7307f7489b2544354a771ff276bd0748acc74406c1
233,release/remote/extraRes/native/a0/a0f81bb9-0ee8-42f9-8414-b1325e2f4d36.368ab.astc,a0f81bb9-0ee8-42f9-8414-b1325e2f4d36,release/remote/extraRes/import/a0/a0f81bb9-0ee8-42f9-8414-b1325e2f4d36%40f9941.56c5e.json,fx_glow_04,0233_fx_glow_04__a0f81bb9-0ee8-42f9-8414-b1325e2f4d36.png,169,160,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 0, 'width': 169, 'height': 155}","{'width': 169, 'height': 160}",54325eaf4452d250665aec9c271effaf94005ab7700f1cbdff44ffb61aadcfcd
234,release/remote/extraRes/native/a0/a04b7acf-1a3e-4674-980c-03eb29c3d1dc.30d67.astc,a04b7acf-1a3e-4674-980c-03eb29c3d1dc,release/remote/extraRes/import/a0/a04b7acf-1a3e-4674-980c-03eb29c3d1dc%40f9941.4be3c.json,dogFood3,0234_dogFood3__a04b7acf-1a3e-4674-980c-03eb29c3d1dc.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 7, 'y': 12, 'width': 77, 'height': 79}","{'width': 100, 'height': 100}",763bd8f589a3d0f1c65fffa3340d9cbb1ab6873ea2f367ffa1e79351189bc3e2
235,release/remote/extraRes/native/9f/9fb9b5e9-8078-4c15-816e-2fceefd2572f.cdbdb.astc,9fb9b5e9-8078-4c15-816e-2fceefd2572f,release/remote/extraRes/import/9f/9fb9b5e9-8078-4c15-816e-2fceefd2572f.19fac.json,,0235_asset__9fb9b5e9-8078-4c15-816e-2fceefd2572f.png,140,140,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,2ad80d4ea1e6e6c8fc87d21ec46667433d0fdb89239589bcbe91fecb310239c8
236,release/remote/extraRes/native/9f/9f80c713-8112-46ac-ab6d-d4ea6da8d184.6d4a5.astc,9f80c713-8112-46ac-ab6d-d4ea6da8d184,release/remote/extraRes/import/9f/9f80c713-8112-46ac-ab6d-d4ea6da8d184.19fac.json,,0236_asset__9f80c713-8112-46ac-ab6d-d4ea6da8d184.png,772,268,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,af51f6245e40eae8efad3dfc1a062566b4caed450c6726d09bce99c32d59080a
237,release/remote/extraRes/native/9f/9f6c46e9-e006-4593-a074-95b3b5e4404e.4a8d7.astc,9f6c46e9-e006-4593-a074-95b3b5e4404e,release/remote/extraRes/import/9f/9f6c46e9-e006-4593-a074-95b3b5e4404e%40f9941.7e068.json,frozen,0237_frozen__9f6c46e9-e006-4593-a074-95b3b5e4404e.png,44,44,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 0, 'width': 44, 'height': 44}","{'width': 44, 'height': 44}",79575a83860805db313f5d7886ae3f835f15e24c69a1726156d2d5b860e4863d
238,release/remote/extraRes/native/9f/9f08c31b-d177-401e-9a15-71310660fd76.82012.astc,9f08c31b-d177-401e-9a15-71310660fd76,release/remote/extraRes/import/9f/9f08c31b-d177-401e-9a15-71310660fd76.19fac.json,,0238_asset__9f08c31b-d177-401e-9a15-71310660fd76.png,128,128,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,34de2c29ed6bd40649a2f0bfdab282ba47ec1167ac401a6a7676816ae3f83317
239,release/remote/extraRes/native/9e/9eca5499-3b17-4643-afce-67496298676c.84a85.astc,9eca5499-3b17-4643-afce-67496298676c,release/remote/extraRes/import/9e/9eca5499-3b17-4643-afce-67496298676c.19fac.json,,0239_asset__9eca5499-3b17-4643-afce-67496298676c.png,685,129,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,1d0841da767c3628fd45dce66fe4e91e14ef43b2ab393d261929aa2895c80404
240,release/remote/extraRes/native/9e/9eb966b6-c6fe-4650-87f7-7b3723858a1b.02977.astc,9eb966b6-c6fe-4650-87f7-7b3723858a1b,release/remote/extraRes/import/9e/9eb966b6-c6fe-4650-87f7-7b3723858a1b.19fac.json,,0240_asset__9eb966b6-c6fe-4650-87f7-7b3723858a1b.png,711,209,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,d45b434fdaacfe5439daa418680d71005721f1bc13bc4fa3d99ce5028e1f209f
241,release/remote/extraRes/native/9e/9eaf8be0-69e4-401d-8073-84fd57798543.adc11.astc,9eaf8be0-69e4-401d-8073-84fd57798543,release/remote/extraRes/import/9e/9eaf8be0-69e4-401d-8073-84fd57798543.19fac.json,,0241_asset__9eaf8be0-69e4-401d-8073-84fd57798543.png,57,26,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,2b250f6a2c2e3c4ad9fb49368f4d624ae9cad3236dd6863a893be99b704872a6
242,release/remote/extraRes/native/9e/9e1fff0e-5431-4df9-858f-4a1a10d8ca8d.def46.astc,9e1fff0e-5431-4df9-858f-4a1a10d8ca8d,release/remote/extraRes/import/9e/9e1fff0e-5431-4df9-858f-4a1a10d8ca8d.19fac.json,,0242_asset__9e1fff0e-5431-4df9-858f-4a1a10d8ca8d.png,58,58,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,0d53a79a515d0dc79dc2cda1ab4b9367e7fde11572fae56ca563238fd95619c3
243,release/remote/extraRes/native/9d/9d9c366c-46d7-4119-ab86-aa610e388595.e8dc3.astc,9d9c366c-46d7-4119-ab86-aa610e388595,release/remote/extraRes/import/9d/9d9c366c-46d7-4119-ab86-aa610e388595.19fac.json,,0243_asset__9d9c366c-46d7-4119-ab86-aa610e388595.png,512,512,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,a5968448caac07dcba2d60445c1cf10ee9fe1139964318eb844f6ee293193cb8
244,release/remote/extraRes/native/9d/9d7ceae7-a01d-433d-86df-5723a5462963.2bf68.astc,9d7ceae7-a01d-433d-86df-5723a5462963,release/remote/extraRes/import/9d/9d7ceae7-a01d-433d-86df-5723a5462963.19fac.json,,0244_asset__9d7ceae7-a01d-433d-86df-5723a5462963.png,180,172,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,dd384646bc1e9ff95420be139161321d8ba8657e5ba8e2e0bec88f1005318162
245,release/remote/extraRes/native/9c/9cf9320e-bcc1-4c58-b493-6f5e7fbe6891.acf4a.astc,9cf9320e-bcc1-4c58-b493-6f5e7fbe6891,release/remote/extraRes/import/9c/9cf9320e-bcc1-4c58-b493-6f5e7fbe6891.19fac.json,,0245_asset__9cf9320e-bcc1-4c58-b493-6f5e7fbe6891.png,1590,1000,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,2ade1a74ea11097d91c0284bf798be03624bedb7d5628667d388c7192da40638
246,release/remote/extraRes/native/9b/9b84f46e-bb8c-4775-95ea-c1fa70b5b86f.3011a.astc,9b84f46e-bb8c-4775-95ea-c1fa70b5b86f,release/remote/extraRes/import/9b/9b84f46e-bb8c-4775-95ea-c1fa70b5b86f.19fac.json,,0246_asset__9b84f46e-bb8c-4775-95ea-c1fa70b5b86f.png,331,115,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,ccd03e0c572ba5755f0a46c28c8f5c01ecf8ec590c509ad3f2517bbb0dec267c
247,release/remote/extraRes/native/9b/9b41c817-076e-40f2-8d68-8adcdfc24ea5.1dba1.astc,9b41c817-076e-40f2-8d68-8adcdfc24ea5,release/remote/extraRes/import/9b/9b41c817-076e-40f2-8d68-8adcdfc24ea5.19fac.json,,0247_asset__9b41c817-076e-40f2-8d68-8adcdfc24ea5.png,31,35,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,0b3d66f1462179e86860d6f596f722407fb2c40a19a8b7b26912826f2a0742a2
248,release/remote/extraRes/native/99/9946608f-73ea-4019-9c41-2dc539f2c817.9957d.astc,9946608f-73ea-4019-9c41-2dc539f2c817,release/remote/extraRes/import/99/9946608f-73ea-4019-9c41-2dc539f2c817.19fac.json,,0248_asset__9946608f-73ea-4019-9c41-2dc539f2c817.png,1024,1024,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,445250b3ef22363a8359e24be1a703611e91d9550f0d51c6156c4581cbf865f3
249,release/remote/extraRes/native/99/99102407-0919-4b5e-aa6d-7003c21bf171.7a1f9.astc,99102407-0919-4b5e-aa6d-7003c21bf171,release/remote/extraRes/import/99/99102407-0919-4b5e-aa6d-7003c21bf171.19fac.json,,0249_asset__99102407-0919-4b5e-aa6d-7003c21bf171.png,172,119,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,6e3947c701bf3077c886217454a5c7662e5c8e0f1da15cfc5cbd81b226d57cf9
250,release/remote/extraRes/native/98/98771ac0-4344-4c78-b5a0-ae7c3323fa0d.69613.astc,98771ac0-4344-4c78-b5a0-ae7c3323fa0d,release/remote/extraRes/import/98/98771ac0-4344-4c78-b5a0-ae7c3323fa0d%40f9941.8031b.json,butterfly,0250_butterfly__98771ac0-4344-4c78-b5a0-ae7c3323fa0d.png,44,45,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 0, 'width': 44, 'height': 45}","{'width': 44, 'height': 45}",644cdb10e447c997e3f53aae28dcf4f76d418896f593b5dc48f7644c8148f9f6
251,release/remote/extraRes/native/98/9853bc5e-7d89-45e4-9732-e4caf331aaff.67aee.astc,9853bc5e-7d89-45e4-9732-e4caf331aaff,release/remote/extraRes/import/98/9853bc5e-7d89-45e4-9732-e4caf331aaff.19fac.json,,0251_asset__9853bc5e-7d89-45e4-9732-e4caf331aaff.png,256,256,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,733ad0d5db53e1671346a5fe330fdf9c199dedfccce01414db791d79642e2df4
252,release/remote/extraRes/native/98/982f56d3-18cb-450a-87f0-f2c1aed6122d.56712.astc,982f56d3-18cb-450a-87f0-f2c1aed6122d,release/remote/extraRes/import/98/982f56d3-18cb-450a-87f0-f2c1aed6122d.19fac.json,,0252_asset__982f56d3-18cb-450a-87f0-f2c1aed6122d.png,31,35,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,72ff44fd786d6bab94722e0954c9a02f73563e164c39aa1ff298996f5c2feba8
253,release/remote/extraRes/native/96/96e1d74a-ac3c-4fa3-a801-efd0b5ce78c4.e2010.astc,96e1d74a-ac3c-4fa3-a801-efd0b5ce78c4,release/remote/extraRes/import/96/96e1d74a-ac3c-4fa3-a801-efd0b5ce78c4.19fac.json,,0253_asset__96e1d74a-ac3c-4fa3-a801-efd0b5ce78c4.png,31,35,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,6abb0485b6cd66d76cc78a7ac364cb84d297058c2ec7f3314095b2525042bd35
254,release/remote/extraRes/native/96/965fe5ab-e44e-46a8-9bb0-789528eea059.fc28c.astc,965fe5ab-e44e-46a8-9bb0-789528eea059,release/remote/extraRes/import/96/965fe5ab-e44e-46a8-9bb0-789528eea059%40f9941.92dfd.json,pack_friendrecall_friend,0254_pack_friendrecall_friend__965fe5ab-e44e-46a8-9bb0-789528eea059.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 12, 'y': 11, 'width': 75, 'height': 78}","{'width': 100, 'height': 100}",048fc079211cb27ade6a6623a4656832238bb13d3752f04afc0e8c4ca7fffa8e
255,release/remote/extraRes/native/96/963ca8db-28b3-4103-a121-0c0703550bd6.be97e.astc,963ca8db-28b3-4103-a121-0c0703550bd6,release/remote/extraRes/import/96/963ca8db-28b3-4103-a121-0c0703550bd6%40f9941.9c1c8.json,icon_skin_warehouse_4,0255_icon_skin_warehouse_4__963ca8db-28b3-4103-a121-0c0703550bd6.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 3, 'y': 15, 'width': 95, 'height': 75}","{'width': 100, 'height': 100}",9ead8e1b945a48d44df462f78ea52443e17674af23afcdd13c64201405a406f2
256,release/remote/extraRes/native/94/948319a9-13d2-4612-9bd5-ca14f466504e.201e7.astc,948319a9-13d2-4612-9bd5-ca14f466504e,release/remote/extraRes/import/94/948319a9-13d2-4612-9bd5-ca14f466504e%40f9941.11779.json,img_skin_item_rarity4,0256_img_skin_item_rarity4__948319a9-13d2-4612-9bd5-ca14f466504e.png,136,138,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 0, 'width': 136, 'height': 138}","{'width': 136, 'height': 138}",54d49e066f004a33d3b3afdff99efad2cc549b2dbe24f22ccc5a7f912a13ff2b
257,release/remote/extraRes/native/94/946b4d9e-025d-4c7f-9dd8-9d159689d5bf.c96c6.astc,946b4d9e-025d-4c7f-9dd8-9d159689d5bf,release/remote/extraRes/import/94/946b4d9e-025d-4c7f-9dd8-9d159689d5bf%40f9941.67a88.json,img_nameplate_decoration_saiji_1,0257_img_nameplate_decoration_saiji_1__946b4d9e-025d-4c7f-9dd8-9d159689d5bf.png,600,300,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 177, 'y': 63, 'width': 257, 'height': 150}","{'width': 600, 'height': 300}",0e77774e5f4ad60f4199bfa07a2fc17eb810876f60e2b34f5b198e6b9f3803e8
258,release/remote/extraRes/native/94/9469cb0d-f99a-426c-92e6-65e0377b0478.89526.astc,9469cb0d-f99a-426c-92e6-65e0377b0478,release/remote/extraRes/import/94/9469cb0d-f99a-426c-92e6-65e0377b0478.19fac.json,,0258_asset__9469cb0d-f99a-426c-92e6-65e0377b0478.png,672,302,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,91b3e90639a90045b13cd6074a872e9be5a153552033ec9c545c12852db2de1a
259,release/remote/extraRes/native/94/943061b6-7249-44f3-9ee9-4495dd03e9fc.9c2cb.astc,943061b6-7249-44f3-9ee9-4495dd03e9fc,release/remote/extraRes/import/94/943061b6-7249-44f3-9ee9-4495dd03e9fc.19fac.json,,0259_asset__943061b6-7249-44f3-9ee9-4495dd03e9fc.png,280,112,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,3dd2a8f8ef515c881c86cde5e8199d2c93d0253d67836ef1ce56e7e7275c59b2
260,release/remote/extraRes/native/93/93574e3e-39dc-42ab-8399-1405fbc4f006.d3444.astc,93574e3e-39dc-42ab-8399-1405fbc4f006,release/remote/extraRes/import/93/93574e3e-39dc-42ab-8399-1405fbc4f006.19fac.json,,0260_asset__93574e3e-39dc-42ab-8399-1405fbc4f006.png,31,35,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,7893e9ffc500668de1c5ccb66b373c6e4590eb498ebfd9f769c8a8e8a341108a
261,release/remote/extraRes/native/93/932bde4a-7041-4260-895a-306ca74901f8.be276.astc,932bde4a-7041-4260-895a-306ca74901f8,release/remote/extraRes/import/93/932bde4a-7041-4260-895a-306ca74901f8.19fac.json,,0261_asset__932bde4a-7041-4260-895a-306ca74901f8.png,31,35,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,4672f75fdbe3e58357381acb5e528751eb5973b96cbd7fcc167385f0517b5834
262,release/remote/extraRes/native/93/931565ce-dbda-4114-b37b-052184e94e37.5a6f7.astc,931565ce-dbda-4114-b37b-052184e94e37,release/remote/extraRes/import/93/931565ce-dbda-4114-b37b-052184e94e37%40f9941.84c9f.json,img_giftHead_bg,0262_img_giftHead_bg__931565ce-dbda-4114-b37b-052184e94e37.png,128,128,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 8, 'y': 8, 'width': 107, 'height': 107}","{'width': 128, 'height': 128}",f56bd918619dbaf36bc7ba4af7ca81ce0c39a9446fbe65a6007cf4f75e5bda2d
263,release/remote/extraRes/native/92/92981f00-0c5c-4408-8f44-80c4d7a6948d.3dea2.astc,92981f00-0c5c-4408-8f44-80c4d7a6948d,release/remote/extraRes/import/92/92981f00-0c5c-4408-8f44-80c4d7a6948d%40f9941.1b818.json,icon_skin_house_2,0263_icon_skin_house_2__92981f00-0c5c-4408-8f44-80c4d7a6948d.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 1, 'y': 8, 'width': 97, 'height': 86}","{'width': 100, 'height': 100}",aa26be0a6550e94040b6564fabc7f3384d634beab896bf935d28b695eda66d8f
264,release/remote/extraRes/native/91/91190690-fbe2-416a-806c-1ba27cf2946e.cb008.astc,91190690-fbe2-416a-806c-1ba27cf2946e,release/remote/extraRes/import/91/91190690-fbe2-416a-806c-1ba27cf2946e.19fac.json,,0264_asset__91190690-fbe2-416a-806c-1ba27cf2946e.png,72,74,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,69809f46ab37d1e75f9cde16e86d3df2c76eac209f75dcad51a51c69643ee867
265,release/remote/extraRes/native/8f/8ff0f84a-efd2-4f8b-9ba1-b439d8d45373.e1c6c.astc,8ff0f84a-efd2-4f8b-9ba1-b439d8d45373,release/remote/extraRes/import/8f/8ff0f84a-efd2-4f8b-9ba1-b439d8d45373%40f9941.81fe1.json,icon_skin_barrier_7,0265_icon_skin_barrier_7__8ff0f84a-efd2-4f8b-9ba1-b439d8d45373.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 7, 'y': 13, 'width': 88, 'height': 74}","{'width': 100, 'height': 100}",cd67b7a3fe022fb6198ce84a3656967053194316b7b2cb9e433a32e21a38d714
266,release/remote/extraRes/native/8f/8fa0ced2-0bd8-4d46-bb30-e364c9bc463f.910e9.astc,8fa0ced2-0bd8-4d46-bb30-e364c9bc463f,release/remote/extraRes/import/8f/8fa0ced2-0bd8-4d46-bb30-e364c9bc463f.19fac.json,,0266_asset__8fa0ced2-0bd8-4d46-bb30-e364c9bc463f.png,156,156,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,22bf58451e6fd41b22165c8e6637eff99c4c3723aced987d98f5f68f82ec831f
267,release/remote/extraRes/native/8f/8f32493c-d4f2-49b4-ae1a-7f0fedcfc324.a78a9.astc,8f32493c-d4f2-49b4-ae1a-7f0fedcfc324,release/remote/extraRes/import/8f/8f32493c-d4f2-49b4-ae1a-7f0fedcfc324%40f9941.031ce.json,icon_skin_house_8,0267_icon_skin_house_8__8f32493c-d4f2-49b4-ae1a-7f0fedcfc324.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 14, 'width': 99, 'height': 71}","{'width': 100, 'height': 100}",bfe7f7b8867b689d63cf0af67bbe243cddda8b72a73c39518b162971af3dc00e
268,release/remote/extraRes/native/8f/8f0242d8-4505-4318-a635-29235309e1a0.849d9.astc,8f0242d8-4505-4318-a635-29235309e1a0,release/remote/extraRes/import/8f/8f0242d8-4505-4318-a635-29235309e1a0.19fac.json,,0268_asset__8f0242d8-4505-4318-a635-29235309e1a0.png,31,35,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,f5de0f04ce816f88de6aaf122029febb7e5ac4bb120a64e60af9af2f4c706d0b
269,release/remote/extraRes/native/8e/8e6bfba3-7573-4cd6-817e-c44fa5607d14.bb9e7.astc,8e6bfba3-7573-4cd6-817e-c44fa5607d14,release/remote/extraRes/import/8e/8e6bfba3-7573-4cd6-817e-c44fa5607d14%40f9941.1e0fe.json,tata,0269_tata__8e6bfba3-7573-4cd6-817e-c44fa5607d14.png,44,44,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 0, 'width': 44, 'height': 44}","{'width': 44, 'height': 44}",7fd15b47b6f815c58cbe4900e09faa6652f37788ed4e71211e10bbad2d5d7468
270,release/remote/extraRes/native/8e/8e2a6946-e6e2-4593-8a61-78cf4fac7733.cf222.astc,8e2a6946-e6e2-4593-8a61-78cf4fac7733,,,0270_asset__8e2a6946-e6e2-4593-8a61-78cf4fac7733.png,84,89,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,32775ca8d167fd9078fa232b69b1b92338f542a4eb74fb8e9e04951b675ce76f
271,release/remote/extraRes/native/8c/8c341822-9915-4ac3-a22b-1178ceb0751d.da392.astc,8c341822-9915-4ac3-a22b-1178ceb0751d,release/remote/extraRes/import/8c/8c341822-9915-4ac3-a22b-1178ceb0751d%40f9941.9e093.json,fx_circle_03,0271_fx_circle_03__8c341822-9915-4ac3-a22b-1178ceb0751d.png,64,64,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 0, 'width': 64, 'height': 64}","{'width': 64, 'height': 64}",f7c88ba0ab0ec80b121bec68aedd4c64e3b8b8f84cfbcbd6fb4c1a9b04a52b78
272,release/remote/extraRes/native/8c/8c2a6008-0005-4819-8cd9-3ac9b0cce56e.56f3b.astc,8c2a6008-0005-4819-8cd9-3ac9b0cce56e,release/remote/extraRes/import/8c/8c2a6008-0005-4819-8cd9-3ac9b0cce56e.19fac.json,,0272_asset__8c2a6008-0005-4819-8cd9-3ac9b0cce56e.png,31,35,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,d5f3403aaaed380f251ddca5a20e40602178d749797fd4242f274b5dd8eeebee
273,release/remote/extraRes/native/8b/8b1ae351-5682-4930-9b87-9015c3533795.131e2.astc,8b1ae351-5682-4930-9b87-9015c3533795,release/remote/extraRes/import/8b/8b1ae351-5682-4930-9b87-9015c3533795.19fac.json,,0273_asset__8b1ae351-5682-4930-9b87-9015c3533795.png,1,47,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,60ee766e0f86a48d1947817002e0187749c1601bb17a10f146201909d5ea973e
274,release/remote/extraRes/native/8a/8a5f70e0-4289-4d83-91e2-be8c4ad3cb12.9df0d.astc,8a5f70e0-4289-4d83-91e2-be8c4ad3cb12,release/remote/extraRes/import/8a/8a5f70e0-4289-4d83-91e2-be8c4ad3cb12.19fac.json,,0274_asset__8a5f70e0-4289-4d83-91e2-be8c4ad3cb12.png,180,172,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,b4ed9797f71ff481b0023a0070f53e789fed71927a68c4a9220095aef5662f2a
275,release/remote/extraRes/native/88/88b6f9e8-bc59-42bb-ba2f-3c5510614fb9.76257.astc,88b6f9e8-bc59-42bb-ba2f-3c5510614fb9,release/remote/extraRes/import/88/88b6f9e8-bc59-42bb-ba2f-3c5510614fb9.19fac.json,,0275_asset__88b6f9e8-bc59-42bb-ba2f-3c5510614fb9.png,186,291,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,4e6b285f99e6050dcf3f30df76222d02b5c9807e3eaac0c73c12e69023d582c0
276,release/remote/extraRes/native/88/88065769-85dc-4aab-b462-2b792b1b0592.d5ec1.astc,88065769-85dc-4aab-b462-2b792b1b0592,release/remote/extraRes/import/88/88065769-85dc-4aab-b462-2b792b1b0592.19fac.json,,0276_asset__88065769-85dc-4aab-b462-2b792b1b0592.png,720,979,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,b50fd12a909d950a15a2c279012491e344d7be171ff3c6a81a2294b37c4b2a6e
277,release/remote/extraRes/native/87/8720f596-78f1-452c-956c-96e299dbb18f.8a623.astc,8720f596-78f1-452c-956c-96e299dbb18f,release/remote/extraRes/import/87/8720f596-78f1-452c-956c-96e299dbb18f.19fac.json,,0277_asset__8720f596-78f1-452c-956c-96e299dbb18f.png,83,82,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,afc34883fedb5d0d1e87557915f0ab623a288b2ca2d6c8d68ac8c9dd966170ae
278,release/remote/extraRes/native/86/86be40d4-15f9-40cd-8400-041019f93750.0b5b3.astc,86be40d4-15f9-40cd-8400-041019f93750,release/remote/extraRes/import/86/86be40d4-15f9-40cd-8400-041019f93750.19fac.json,,0278_asset__86be40d4-15f9-40cd-8400-041019f93750.png,993,360,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,c446ac4ddc578e2bead89633302a7b8a13387ebd0cd1c89e7daeb4f37d032e2c
279,release/remote/extraRes/native/86/86460123-390c-4e2f-a740-c5d5739c0f47.bd766.astc,86460123-390c-4e2f-a740-c5d5739c0f47,release/remote/extraRes/import/86/86460123-390c-4e2f-a740-c5d5739c0f47.19fac.json,,0279_asset__86460123-390c-4e2f-a740-c5d5739c0f47.png,256,128,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,,,,9b0f41bdf4affbfd9b239d70b2cf4368c7dd1f173731de9cad959f8391bf82dd
280,release/remote/extraRes/native/84/8454f9ac-415f-442f-a022-9458e8efaae5.c7286.astc,8454f9ac-415f-442f-a022-9458e8efaae5,release/remote/extraRes/import/84/8454f9ac-415f-442f-a022-9458e8efaae5%40f9941.bb2c9.json,img_avatar_duanwu_2,0280_img_avatar_duanwu_2__8454f9ac-415f-442f-a022-9458e8efaae5.png,128,128,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 3, 'y': 9, 'width': 112, 'height': 107}","{'width': 128, 'height': 128}",021c4fa14cb066e307e650037d0e1e5f6cdd2bae7593c673da635e00dda1f2e2
281,release/remote/extraRes/native/84/8401d2a9-888b-4daa-9950-a28663cbcc85.a7530.astc,8401d2a9-888b-4daa-9950-a28663cbcc85,release/remote/extraRes/import/84/8401d2a9-888b-4daa-9950-a28663cbcc85%40f9941.98ae9.json,jintudi,0281_jintudi__8401d2a9-888b-4daa-9950-a28663cbcc85.png,53,29,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 0, 'y': 0, 'width': 53, 'height': 29}","{'width': 53, 'height': 29}",fdec0a642f8f41c6d25f7f3a2d2121de0c8e31376364a6ce8c7aecf9cbec67a5
282,release/remote/extraRes/native/83/835fa5b1-79cb-4cea-bf32-2f6d77b736c5.bbfc4.astc,835fa5b1-79cb-4cea-bf32-2f6d77b736c5,release/remote/extraRes/import/83/835fa5b1-79cb-4cea-bf32-2f6d77b736c5%40f9941.be893.json,dogFood2,0282_dogFood2__835fa5b1-79cb-4cea-bf32-2f6d77b736c5.png,100,100,6x6x1,RGBA,straight,decoder_BGRA_to_PNG_RGBA,False,"{'x': 8, 'y': 12, 'width': 76, 'height': 79}","{'width': 100, 'height': 100}",318c0a333e025b93a79817255a7bcd83b36e8e0111ec269729f55d24a186a913
